id,nft_rank,rarity score,img_url,is_one_of_one,gender,head,clothes,hands,feet,background,trait_count
6054,2496,51.71,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6054,No,Female,None,Wrestling Uniform,Bat,None,Ring,2
664,2497,51.7,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/664,No,Male,None,Wrestling Uniform,Boxing Gloves,Socks,Dojo,3
2578,2498,51.7,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2578,No,Male,None,Wrestling Uniform,Boxing Gloves,Socks,Dojo,3
4936,2499,51.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4936,No,Female,Pigfalls,Black Pants,Wrestling Gloves,Long Socks,Ring,4
5192,2500,51.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5192,No,Female,Pigfalls,Black Pants,Wrestling Gloves,Long Socks,Ring,4
5633,2501,51.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5633,No,Female,Pigfalls,Black Pants,Wrestling Gloves,Long Socks,Ring,4
277,2502,51.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/277,No,Male,None,Wrestling Uniform,Boxing Gloves,White Boots,Dojo,3
2505,2503,51.62,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2505,No,Male,None,Tank Top,Tattoo,Black Boots,Alley,3
4415,2504,51.6,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4415,No,Female,Short Hair,Wrestling Uniform,White Gloves,Pink Long Boots,Beach,4
963,2505,51.57,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/963,No,Male,Long Hair,Wrestling Uniform,Boxing Gloves,White Boots,Beach,4
4502,2506,51.55,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4502,No,Female,Pigfalls,Black Pants,Weights,Long Socks,Gym,4
4667,2507,51.55,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4667,No,Female,Pigfalls,Black Pants,Weights,Long Socks,Gym,4
5367,2508,51.55,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5367,No,Female,Pigfalls,Black Pants,Weights,Long Socks,Gym,4
1569,2509,51.55,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1569,No,Male,Cap,Wrestling Trunks,None,Black Boots,Alley,3
2155,2510,51.55,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2155,No,Male,Cap,Wrestling Trunks,None,Black Boots,Alley,3
3290,2511,51.54,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3290,No,Male,Long Hair,Wrestling Trunks,Boxing Gloves,White Boots,Alley,4
3230,2512,51.53,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3230,No,Male,Short Hair,Tank Top,Bandages,Black Boots,Dojo,4
1906,2513,51.51,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1906,No,Male,Long Hair,Wrestling Trunks,Boxing Gloves,White Boots,UFC Ring,4
2293,2514,51.5,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2293,No,Male,Short Hair,Wrestling Uniform,Tattoo,Socks,Ring,4
2361,2515,51.5,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2361,No,Male,Short Hair,Wrestling Uniform,Tattoo,Socks,Ring,4
512,2516,51.49,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/512,No,Male,Cap,Wrestling Trunks,Weights,None,Ring,3
315,2517,51.49,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/315,No,Male,Undercut,Wrestling Uniform,Tattoo,None,Alley,3
2960,2518,51.49,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2960,No,Male,Undercut,Wrestling Uniform,Tattoo,None,Alley,3
4439,2519,51.48,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4439,No,Female,Headband,Black Pants,Bat,Black Boots,Ring,4
5310,2520,51.48,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5310,No,Female,Headband,Black Pants,Bat,Black Boots,Ring,4
5572,2521,51.48,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5572,No,Female,Headband,Black Pants,Bat,Black Boots,Ring,4
3418,2522,51.47,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3418,No,Female,Ponytail,Black Pants,Wrestling Gloves,Shoes,Beach,4
3818,2523,51.47,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3818,No,Female,Short Hair,Fishnets,Wrestling Gloves,Long Socks,Ring,4
5988,2524,51.47,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5988,No,Female,Short Hair,Fishnets,Wrestling Gloves,Long Socks,Ring,4
4624,2525,51.47,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4624,No,Female,Pigfalls,Jacket,Weights,Long Socks,Ring,4
3664,2526,51.46,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3664,No,Female,Pigfalls,Jacket,None,None,Beach,2
665,2527,51.46,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/665,No,Male,None,Wrestling Trunks,Tattoo,Black Boots,Gym,3
1662,2528,51.46,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1662,No,Male,None,Wrestling Trunks,Tattoo,Black Boots,Gym,3
2447,2529,51.46,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2447,No,Male,None,Wrestling Trunks,Tattoo,Black Boots,Gym,3
3141,2530,51.44,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3141,No,Male,Long Hair,Muay Thai,Weights,Black Boots,Gym,4
5422,2531,51.41,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5422,No,Female,Undercut,Jacket,Bat,None,Gym,3
1355,2532,51.41,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1355,No,Male,Short Hair,Tank Top,Bandages,Shoes,Beach,4
1834,2533,51.41,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1834,No,Male,Undercut,Muay Thai,Bandages,None,UFC Ring,3
2190,2534,51.41,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2190,No,Male,Short Hair,Muay Thai,Bandages,White Boots,Ring,4
1154,2535,51.38,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1154,No,Male,Cap,Wrestling Uniform,Boxing Gloves,Black Boots,Gym,4
6598,2536,51.36,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6598,No,Female,Undercut,Fishnets,Wrestling Gloves,Long Boots,Ring,4
3991,2537,51.36,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3991,No,Female,Headband,Jacket,White Gloves,Shoes,UFC Ring,4
5072,2538,51.36,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5072,No,Female,Headband,Jacket,White Gloves,Shoes,UFC Ring,4
6480,2539,51.36,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6480,No,Female,Headband,Jacket,White Gloves,Shoes,UFC Ring,4
5165,2540,51.36,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5165,No,Female,Headband,Black Pants,Wrestling Gloves,Long Boots,Beach,4
4368,2541,51.35,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4368,No,Female,Headband,Wrestling Uniform,Bat,None,Ring,3
3882,2542,51.35,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3882,No,Female,Pigfalls,Black Pants,Wrestling Gloves,Shoes,Ring,4
5090,2543,51.34,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5090,No,Female,Undercut,Fishnets,None,Shoes,UFC Ring,3
1381,2544,51.32,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1381,No,Male,Bandana,Wrestling Uniform,None,Black Boots,Ring,3
1873,2545,51.32,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1873,No,Male,Bandana,Wrestling Uniform,None,Black Boots,Ring,3
1886,2546,51.32,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1886,No,Male,Bandana,Wrestling Uniform,None,Black Boots,Ring,3
4092,2547,51.3,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4092,No,Female,Pigfalls,Jacket,Bandages,None,Gym,3
5221,2548,51.3,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5221,No,Female,Pigfalls,Jacket,Bandages,None,Gym,3
756,2549,51.29,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/756,No,Male,Short Hair,Tank Top,None,Shoes,Dojo,3
4082,2550,51.29,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4082,No,Female,Pigfalls,Black Pants,Weights,Long Boots,Alley,4
6062,2551,51.29,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6062,No,Female,Ponytail,Black Pants,White Gloves,Pink Long Boots,Ring,4
6454,2552,51.29,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6454,No,Female,Ponytail,Black Pants,White Gloves,Pink Long Boots,Ring,4
5429,2553,51.29,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5429,No,Female,Ponytail,Jacket,Weights,Shoes,Beach,4
5624,2554,51.29,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5624,No,Female,Ponytail,Jacket,Weights,Shoes,Beach,4
2551,2555,51.28,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2551,No,Male,Long Hair,Wrestling Trunks,Bandages,Black Boots,UFC Ring,4
5173,2556,51.26,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5173,No,Female,Ponytail,Fishnets,None,Shoes,Ring,3
429,2557,51.26,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/429,No,Male,Cap,Wrestling Uniform,None,Socks,Ring,3
1595,2558,51.26,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1595,No,Male,Cap,Wrestling Uniform,None,Socks,Ring,3
2294,2559,51.26,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2294,No,Male,Cap,Wrestling Uniform,None,Socks,Ring,3
3757,2560,51.25,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3757,No,Female,Undercut,Fishnets,Weights,Long Boots,Gym,4
5680,2561,51.25,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5680,No,Female,Undercut,Fishnets,Weights,Long Boots,Gym,4
2521,2562,51.25,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2521,No,Male,Cap,Tank Top,Boxing Gloves,None,Ring,3
4864,2563,51.23,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4864,No,Female,Headband,Wrestling Uniform,White Gloves,Shoes,Beach,4
2705,2564,51.22,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2705,No,Male,Long Hair,Wrestling Uniform,None,Black Boots,Dojo,3
3327,2565,51.21,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3327,No,Male,Cap,Wrestling Uniform,None,White Boots,Ring,3
4922,2566,51.18,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4922,No,Female,Pigfalls,Black Pants,White Gloves,Long Boots,Gym,4
5902,2567,51.18,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5902,No,Female,Pigfalls,Black Pants,White Gloves,Long Boots,Gym,4
5996,2568,51.15,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5996,No,Female,Ponytail,Fishnets,Wrestling Gloves,None,Alley,3
1134,2569,51.14,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1134,No,Male,Long Hair,Muay Thai,Boxing Gloves,None,Ring,3
3391,2570,51.12,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3391,No,Female,Ponytail,Jacket,Wrestling Gloves,Long Socks,Alley,4
5706,2571,51.11,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5706,No,Female,Ponytail,Fishnets,Wrestling Gloves,None,UFC Ring,3
4937,2572,51.11,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4937,No,Female,Ponytail,Jacket,None,Pink Long Boots,Gym,3
5985,2573,51.1,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5985,No,Female,Pigfalls,Jacket,White Gloves,Long Boots,Ring,4
1034,2574,51.08,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1034,No,Male,Long Hair,Wrestling Trunks,None,Shoes,Alley,3
3554,2575,51.08,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3554,No,Female,Ponytail,Jacket,Wrestling Gloves,Long Socks,UFC Ring,4
3842,2576,51.08,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3842,No,Female,Ponytail,Jacket,Wrestling Gloves,Long Socks,UFC Ring,4
5463,2577,51.08,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5463,No,Female,Ponytail,Jacket,Wrestling Gloves,Long Socks,UFC Ring,4
6137,2578,51.08,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6137,No,Female,Ponytail,Jacket,Wrestling Gloves,Long Socks,UFC Ring,4
3781,2579,51.02,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3781,No,Female,Short Hair,Jacket,Wrestling Gloves,Pink Long Boots,Gym,4
4623,2580,51.02,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4623,No,Female,Short Hair,Jacket,Wrestling Gloves,Pink Long Boots,Gym,4
3886,2581,51,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3886,No,Female,Undercut,Black Pants,None,Long Boots,Dojo,3
4140,2582,51,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4140,No,Female,Undercut,Black Pants,None,Long Boots,Dojo,3
4747,2583,50.99,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4747,No,Female,Headband,Fishnets,White Gloves,Black Boots,UFC Ring,4
4983,2584,50.99,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4983,No,Female,Headband,Fishnets,White Gloves,Black Boots,UFC Ring,4
3650,2585,50.99,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3650,No,Female,Headband,Wrestling Uniform,Bandages,Long Boots,Gym,4
1102,2586,50.98,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1102,No,Male,Long Hair,Wrestling Uniform,Bandages,White Boots,Ring,4
2879,2587,50.98,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2879,No,Male,Long Hair,Wrestling Uniform,Bandages,White Boots,Ring,4
1855,2588,50.97,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1855,No,Male,Undercut,Muay Thai,Boxing Gloves,Socks,UFC Ring,4
2362,2589,50.96,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2362,No,Male,Undercut,Muay Thai,Boxing Gloves,White Boots,Alley,4
4387,2590,50.96,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4387,No,Female,None,Wrestling Uniform,Weights,None,Dojo,2
6329,2591,50.95,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6329,No,Female,Headband,Jacket,Wrestling Gloves,Long Socks,Gym,4
2349,2592,50.93,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2349,No,Male,Cap,Wrestling Uniform,Weights,None,Gym,3
2791,2593,50.93,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2791,No,Male,None,Muay Thai,Boxing Gloves,None,Alley,2
4207,2594,50.92,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4207,No,Female,Undercut,Fishnets,Weights,Long Socks,Ring,4
4235,2595,50.92,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4235,No,Female,Headband,Black Pants,Weights,Long Socks,Beach,4
5602,2596,50.92,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5602,No,Female,Ponytail,Fishnets,Weights,Black Boots,Beach,4
3985,2597,50.92,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3985,No,Female,None,Black Pants,White Gloves,Pink Long Boots,Alley,3
2711,2598,50.91,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2711,No,Male,Short Hair,Wrestling Uniform,Bandages,None,Dojo,3
1874,2599,50.9,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1874,No,Male,None,Muay Thai,Boxing Gloves,None,UFC Ring,2
1563,2600,50.88,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1563,No,Male,Short Hair,Muay Thai,Weights,Socks,Beach,4
4632,2601,50.87,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4632,No,Female,Undercut,Black Pants,Bat,None,UFC Ring,3
5567,2602,50.83,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5567,No,Female,Pigfalls,Wrestling Uniform,Wrestling Gloves,Long Socks,Ring,4
6390,2603,50.83,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6390,No,Female,Pigfalls,Wrestling Uniform,Wrestling Gloves,Long Socks,Ring,4
4492,2604,50.81,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4492,No,Female,Short Hair,Black Pants,None,Shoes,Dojo,3
4888,2605,50.79,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4888,No,Female,None,Black Pants,None,Pink Long Boots,Gym,2
3464,2606,50.79,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3464,No,Female,Pigfalls,Fishnets,Weights,Black Boots,Ring,4
3885,2607,50.79,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3885,No,Female,Ponytail,Black Pants,Bat,None,Ring,3
4928,2608,50.79,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4928,No,Female,Ponytail,Black Pants,Bat,None,Ring,3
4766,2609,50.78,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4766,No,Female,Pigfalls,Black Pants,Bandages,None,Alley,3
5404,2610,50.78,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5404,No,Female,Pigfalls,Black Pants,Bandages,None,Alley,3
1960,2611,50.78,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1960,No,Male,Undercut,Wrestling Uniform,Tattoo,Black Boots,Alley,4
2052,2612,50.78,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2052,No,Male,Undercut,Wrestling Uniform,Tattoo,Black Boots,Alley,4
3235,2613,50.78,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3235,No,Male,Undercut,Wrestling Uniform,Tattoo,Black Boots,Alley,4
4110,2614,50.76,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4110,No,Female,Undercut,Jacket,Wrestling Gloves,None,Dojo,3
4978,2615,50.76,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4978,No,Female,Undercut,Jacket,Wrestling Gloves,None,Dojo,3
6405,2616,50.75,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6405,No,Female,Pigfalls,Black Pants,Bandages,None,UFC Ring,3
1429,2617,50.75,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1429,No,Male,Undercut,Wrestling Uniform,Tattoo,Black Boots,UFC Ring,4
2159,2618,50.75,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2159,No,Male,Undercut,Wrestling Uniform,Tattoo,Black Boots,UFC Ring,4
2696,2619,50.75,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2696,No,Male,Undercut,Wrestling Uniform,Tattoo,Black Boots,UFC Ring,4
3755,2620,50.71,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3755,No,Female,Undercut,Jacket,Bat,Black Boots,Gym,4
6389,2621,50.71,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6389,No,Female,Undercut,Jacket,Bat,Black Boots,Gym,4
3002,2622,50.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3002,No,Male,None,Muay Thai,None,Socks,Gym,2
5152,2623,50.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5152,No,Female,Headband,Jacket,Wrestling Gloves,Long Boots,Alley,4
5560,2624,50.67,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5560,No,Female,Pigfalls,Jacket,None,Long Socks,Gym,3
3424,2625,50.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3424,No,Female,Ponytail,Black Pants,White Gloves,Shoes,Beach,4
5488,2626,50.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5488,No,Female,Headband,Jacket,Bandages,None,Beach,3
4322,2627,50.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4322,No,Female,Short Hair,Fishnets,White Gloves,Long Socks,Ring,4
6343,2628,50.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6343,No,Female,Short Hair,Fishnets,White Gloves,Long Socks,Ring,4
5372,2629,50.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5372,No,Female,Headband,Wrestling Uniform,Bandages,Long Socks,Ring,4
3548,2630,50.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3548,No,Female,Headband,Jacket,Wrestling Gloves,Long Boots,UFC Ring,4
5473,2631,50.65,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5473,No,Female,Undercut,Black Pants,Wrestling Gloves,Pink Long Boots,Gym,4
6072,2632,50.65,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6072,No,Female,Undercut,Black Pants,Wrestling Gloves,Pink Long Boots,Gym,4
1972,2633,50.65,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1972,No,Male,None,Muay Thai,None,White Boots,Gym,2
5306,2634,50.65,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5306,No,Female,Headband,Wrestling Uniform,Bat,Black Boots,Ring,4
5808,2635,50.64,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5808,No,Female,None,Fishnets,Weights,None,Alley,2
3733,2636,50.61,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3733,No,Female,Undercut,Fishnets,Weights,Shoes,Ring,4
3686,2637,50.61,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3686,No,Female,None,Fishnets,Weights,None,UFC Ring,2
4573,2638,50.61,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4573,No,Female,Headband,Black Pants,Weights,Shoes,Beach,4
3736,2639,50.59,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3736,No,Female,Ponytail,Black Pants,None,Pink Long Boots,Alley,3
3625,2640,50.56,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3625,No,Female,Ponytail,Black Pants,None,Pink Long Boots,UFC Ring,3
4497,2641,50.56,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4497,No,Female,Ponytail,Black Pants,None,Pink Long Boots,UFC Ring,3
5575,2642,50.56,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5575,No,Female,Ponytail,Black Pants,None,Pink Long Boots,UFC Ring,3
3791,2643,50.55,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3791,No,Female,Undercut,Fishnets,White Gloves,Long Boots,Ring,4
5171,2644,50.55,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5171,No,Female,Undercut,Fishnets,White Gloves,Long Boots,Ring,4
